timestamp (UTC),history (kW),forecast(kW),clear sky(kW)
2018-10-11T05:05:00.000Z,,,0.0
2018-10-11T05:10:00.000Z,,,0.0
2018-10-11T05:15:00.000Z,,,0.0
2018-10-11T05:20:00.000Z,,,0.0
2018-10-11T05:25:00.000Z,,,0.0
2018-10-11T05:30:00.000Z,,,0.0
2018-10-11T05:35:00.000Z,,,0.0
2018-10-11T05:40:00.000Z,,,0.0
2018-10-11T05:45:00.000Z,,,0.0
2018-10-11T05:50:00.000Z,,,0.0
2018-10-11T05:55:00.000Z,,,0.0
2018-10-11T06:00:00.000Z,,,0.0
2018-10-11T06:05:00.000Z,,,0.0
2018-10-11T06:10:00.000Z,,,0.0
2018-10-11T06:15:00.000Z,,,0.0
2018-10-11T06:20:00.000Z,,,0.0
2018-10-11T06:25:00.000Z,,,0.0
2018-10-11T06:30:00.000Z,,,0.0
2018-10-11T06:35:00.000Z,,,0.0
2018-10-11T06:40:00.000Z,,,0.0
2018-10-11T06:45:00.000Z,,,0.0
2018-10-11T06:50:00.000Z,,,0.0
2018-10-11T06:55:00.000Z,,,0.0
2018-10-11T07:00:00.000Z,,,0.0
2018-10-11T07:05:00.000Z,,,0.0
2018-10-11T07:10:00.000Z,,,0.0
2018-10-11T07:15:00.000Z,,,0.0
2018-10-11T07:20:00.000Z,,,0.0
2018-10-11T07:25:00.000Z,,,0.0
2018-10-11T07:30:00.000Z,,,0.0
2018-10-11T07:35:00.000Z,,,0.0
2018-10-11T07:40:00.000Z,,,0.0
2018-10-11T07:45:00.000Z,,,0.0
2018-10-11T07:50:00.000Z,,,0.0
2018-10-11T07:55:00.000Z,,,0.0
2018-10-11T08:00:00.000Z,,,0.0
2018-10-11T08:05:00.000Z,,,0.0
2018-10-11T08:10:00.000Z,,,0.0
2018-10-11T08:15:00.000Z,,,0.0
2018-10-11T08:20:00.000Z,,,0.0
2018-10-11T08:25:00.000Z,,,0.0
2018-10-11T08:30:00.000Z,,,0.0
2018-10-11T08:35:00.000Z,,,0.0
2018-10-11T08:40:00.000Z,,,0.0
2018-10-11T08:45:00.000Z,,,0.0
2018-10-11T08:50:00.000Z,,,0.0
2018-10-11T08:55:00.000Z,,,0.0
2018-10-11T09:00:00.000Z,,,0.0
2018-10-11T09:05:00.000Z,,,0.0
2018-10-11T09:10:00.000Z,,,0.0
2018-10-11T09:15:00.000Z,,,0.0
2018-10-11T09:20:00.000Z,,,0.0
2018-10-11T09:25:00.000Z,,,0.0
2018-10-11T09:30:00.000Z,,,0.0
2018-10-11T09:35:00.000Z,,,0.0
2018-10-11T09:40:00.000Z,,,0.0
2018-10-11T09:45:00.000Z,,,0.0
2018-10-11T09:50:00.000Z,,,0.0
2018-10-11T09:55:00.000Z,,,0.0
2018-10-11T10:00:00.000Z,,,0.0
2018-10-11T10:05:00.000Z,,,0.0
2018-10-11T10:10:00.000Z,,,0.0
2018-10-11T10:15:00.000Z,,,0.0
2018-10-11T10:20:00.000Z,,,0.0
2018-10-11T10:25:00.000Z,,,0.0
2018-10-11T10:30:00.000Z,,,0.0
2018-10-11T10:35:00.000Z,,,0.0
2018-10-11T10:40:00.000Z,,,0.0
2018-10-11T10:45:00.000Z,,,0.0
2018-10-11T10:50:00.000Z,,,0.0
2018-10-11T10:55:00.000Z,,,0.0
2018-10-11T11:00:00.000Z,,,0.0
2018-10-11T11:05:00.000Z,,,0.0
2018-10-11T11:10:00.000Z,,,0.0
2018-10-11T11:15:00.000Z,,,0.0
2018-10-11T11:20:00.000Z,,,0.0
2018-10-11T11:25:00.000Z,,,0.0
2018-10-11T11:30:00.000Z,,,0.0
2018-10-11T11:35:00.000Z,,,0.0
2018-10-11T11:40:00.000Z,,,0.0
2018-10-11T11:45:00.000Z,,,0.0
2018-10-11T11:50:00.000Z,,,0.0
2018-10-11T11:55:00.000Z,,,0.0
2018-10-11T12:00:00.000Z,,,0.0
2018-10-11T12:05:00.000Z,,,0.0
2018-10-11T12:10:00.000Z,,,0.0
2018-10-11T12:15:00.000Z,,,0.0
2018-10-11T12:20:00.000Z,,,0.0
2018-10-11T12:25:00.000Z,,,0.0
2018-10-11T12:30:00.000Z,,,0.0
2018-10-11T12:35:00.000Z,,,0.0
2018-10-11T12:40:00.000Z,,,0.0
2018-10-11T12:45:00.000Z,,,0.0
2018-10-11T12:50:00.000Z,,,0.0
2018-10-11T12:55:00.000Z,,,0.0
2018-10-11T13:00:00.000Z,,,0.0
2018-10-11T13:05:00.000Z,,,0.0
2018-10-11T13:10:00.000Z,,,0.0
2018-10-11T13:15:00.000Z,,,0.0
2018-10-11T13:20:00.000Z,,,0.008
2018-10-11T13:25:00.000Z,,,0.026
2018-10-11T13:30:00.000Z,,,0.073
2018-10-11T13:35:00.000Z,,,0.129
2018-10-11T13:40:00.000Z,,,0.185
2018-10-11T13:45:00.000Z,0.049,,0.239
2018-10-11T13:50:00.000Z,0.044,,0.292
2018-10-11T13:55:00.000Z,0.097,0.052,0.343
2018-10-11T14:00:00.000Z,0.324,0.065,0.393
2018-10-11T14:05:00.000Z,0.28,0.147,0.442
2018-10-11T14:10:00.000Z,0.523,0.205,0.49
2018-10-11T14:15:00.000Z,0.556,0.272,0.535
2018-10-11T14:20:00.000Z,0.471,0.356,0.579
2018-10-11T14:25:00.000Z,0.487,0.413,0.623
2018-10-11T14:30:00.000Z,0.596,0.45,0.667
2018-10-11T14:35:00.000Z,0.412,0.495,0.71
2018-10-11T14:40:00.000Z,0.771,0.514,0.752
2018-10-11T14:45:00.000Z,0.797,0.56,0.794
2018-10-11T14:50:00.000Z,0.788,0.612,0.836
2018-10-11T14:55:00.000Z,0.848,0.696,0.876
2018-10-11T15:00:00.000Z,0.788,0.785,0.916
2018-10-11T15:05:00.000Z,0.624,0.844,0.956
2018-10-11T15:10:00.000Z,0.665,0.879,0.994
2018-10-11T15:15:00.000Z,0.841,0.903,1.033
2018-10-11T15:20:00.000Z,1.024,0.894,1.07
2018-10-11T15:25:00.000Z,1.078,0.923,1.107
2018-10-11T15:30:00.000Z,1.205,0.973,1.143
2018-10-11T15:35:00.000Z,1.218,1.017,1.178
2018-10-11T15:40:00.000Z,1.241,1.097,1.213
2018-10-11T15:45:00.000Z,1.086,1.137,1.247
2018-10-11T15:50:00.000Z,1.303,1.169,1.28
2018-10-11T15:55:00.000Z,1.352,1.179,1.312
2018-10-11T16:00:00.000Z,1.076,1.22,1.344
2018-10-11T16:05:00.000Z,0.602,1.253,1.375
2018-10-11T16:10:00.000Z,1.242,1.27,1.405
2018-10-11T16:15:00.000Z,1.065,1.269,1.434
2018-10-11T16:20:00.000Z,1.246,1.335,1.462
2018-10-11T16:25:00.000Z,1.555,1.326,1.49
2018-10-11T16:30:00.000Z,1.152,1.356,1.517
2018-10-11T16:35:00.000Z,0.956,1.372,1.542
2018-10-11T16:40:00.000Z,0.511,1.346,1.568
2018-10-11T16:45:00.000Z,0.415,1.296,1.592
2018-10-11T16:50:00.000Z,1.25,1.208,1.615
2018-10-11T16:55:00.000Z,1.409,1.193,1.637
2018-10-11T17:00:00.000Z,0.678,1.159,1.659
2018-10-11T17:05:00.000Z,0.676,1.132,1.68
2018-10-11T17:10:00.000Z,0.662,1.128,1.699
2018-10-11T17:15:00.000Z,0.664,1.122,1.718
2018-10-11T17:20:00.000Z,1.22,1.046,1.736
2018-10-11T17:25:00.000Z,1.14,1.048,1.753
2018-10-11T17:30:00.000Z,0.903,0.983,1.769
2018-10-11T17:35:00.000Z,0.796,0.959,1.784
2018-10-11T17:40:00.000Z,0.848,0.931,1.799
2018-10-11T17:45:00.000Z,0.86,0.923,1.812
2018-10-11T17:50:00.000Z,0.896,0.972,1.824
2018-10-11T17:55:00.000Z,0.761,0.966,1.836
2018-10-11T18:00:00.000Z,1.292,0.937,1.846
2018-10-11T18:05:00.000Z,1.701,0.93,1.856
2018-10-11T18:10:00.000Z,1.056,0.99,1.864
2018-10-11T18:15:00.000Z,0.66,1.044,1.872
2018-10-11T18:20:00.000Z,0.869,1.048,1.879
2018-10-11T18:25:00.000Z,1.732,1.022,1.884
2018-10-11T18:30:00.000Z,1.467,1.075,1.889
2018-10-11T18:35:00.000Z,1.053,1.088,1.893
2018-10-11T18:40:00.000Z,1.145,1.119,1.896
2018-10-11T18:45:00.000Z,1.189,1.128,1.898
2018-10-11T18:50:00.000Z,1.784,1.154,1.899
2018-10-11T18:55:00.000Z,1.807,1.196,1.899
2018-10-11T19:00:00.000Z,1.744,1.289,1.898
2018-10-11T19:05:00.000Z,1.862,1.33,1.896
2018-10-11T19:10:00.000Z,2.052,1.351,1.893
2018-10-11T19:15:00.000Z,1.995,1.394,1.89
2018-10-11T19:20:00.000Z,1.866,1.498,1.885
2018-10-11T19:25:00.000Z,1.532,1.593,1.879
2018-10-11T19:30:00.000Z,1.283,1.597,1.873
2018-10-11T19:35:00.000Z,1.116,1.588,1.865
2018-10-11T19:40:00.000Z,1.479,1.587,1.857
2018-10-11T19:45:00.000Z,1.336,1.589,1.847
2018-10-11T19:50:00.000Z,0.946,1.603,1.837
2018-10-11T19:55:00.000Z,0.941,1.578,1.826
2018-10-11T20:00:00.000Z,0.808,1.474,1.813
2018-10-11T20:05:00.000Z,0.408,1.424,1.8
2018-10-11T20:10:00.000Z,0.367,1.313,1.786
2018-10-11T20:15:00.000Z,0.427,1.186,1.771
2018-10-11T20:20:00.000Z,0.537,1.045,1.755
2018-10-11T20:25:00.000Z,1.759,0.928,1.738
2018-10-11T20:30:00.000Z,1.706,0.875,1.72
2018-10-11T20:35:00.000Z,2.014,0.917,1.701
2018-10-11T20:40:00.000Z,1.654,0.954,1.682
2018-10-11T20:45:00.000Z,1.565,1.014,1.661
2018-10-11T20:50:00.000Z,1.723,1.023,1.64
2018-10-11T20:55:00.000Z,0.876,1.06,1.618
2018-10-11T21:00:00.000Z,0.965,1.098,1.594
2018-10-11T21:05:00.000Z,1.162,1.078,1.57
2018-10-11T21:10:00.000Z,0.965,1.088,1.545
2018-10-11T21:15:00.000Z,1.416,1.142,1.52
2018-10-11T21:20:00.000Z,1.721,1.178,1.493
2018-10-11T21:25:00.000Z,1.558,1.263,1.465
2018-10-11T21:30:00.000Z,1.424,1.302,1.437
2018-10-11T21:35:00.000Z,0.707,1.256,1.408
2018-10-11T21:40:00.000Z,0.651,1.21,1.378
2018-10-11T21:45:00.000Z,0.776,1.111,1.347
2018-10-11T21:50:00.000Z,0.466,1.047,1.316
2018-10-11T21:55:00.000Z,0.324,0.959,1.283
2018-10-11T22:00:00.000Z,0.429,0.87,1.25
2018-10-11T22:05:00.000Z,1.112,0.812,1.217
2018-10-11T22:10:00.000Z,0.79,0.799,1.182
2018-10-11T22:15:00.000Z,0.636,0.797,1.147
2018-10-11T22:20:00.000Z,0.343,0.765,1.111
2018-10-11T22:25:00.000Z,0.199,0.666,1.074
2018-10-11T22:30:00.000Z,0.144,0.567,1.037
2018-10-11T22:35:00.000Z,0.211,0.478,0.999
2018-10-11T22:40:00.000Z,0.238,0.404,0.96
2018-10-11T22:45:00.000Z,0.225,0.376,0.921
2018-10-11T22:50:00.000Z,0.218,0.33,0.881
2018-10-11T22:55:00.000Z,0.206,0.301,0.84
2018-10-11T23:00:00.000Z,0.149,0.287,0.799
2018-10-11T23:05:00.000Z,0.092,0.269,0.757
2018-10-11T23:10:00.000Z,0.053,0.229,0.714
2018-10-11T23:15:00.000Z,0.069,0.164,0.671
2018-10-11T23:20:00.000Z,0.058,0.126,0.627
2018-10-11T23:25:00.000Z,0.038,0.107,0.583
2018-10-11T23:30:00.000Z,0.054,0.091,0.539
2018-10-11T23:35:00.000Z,0.05,0.08,0.495
2018-10-11T23:40:00.000Z,0.031,0.07,0.447
2018-10-11T23:45:00.000Z,,0.058,0.397
2018-10-11T23:50:00.000Z,0.026,0.05,0.347
2018-10-11T23:55:00.000Z,0.029,0.042,0.296
2018-10-12T00:00:00.000Z,0.027,0.026,0.243
2018-10-12T00:05:00.000Z,,0.018,0.188
2018-10-12T00:10:00.000Z,,0.013,0.132
2018-10-12T00:15:00.000Z,,0.007,0.075
2018-10-12T00:20:00.000Z,,0.003,0.026
2018-10-12T00:25:00.000Z,,0.001,0.009
2018-10-12T00:30:00.000Z,,0.0,0.001
2018-10-12T00:35:00.000Z,,0.0,0.0
2018-10-12T00:40:00.000Z,,0.0,0.0
2018-10-12T00:45:00.000Z,,0.0,0.0
2018-10-12T00:50:00.000Z,,0.0,0.0
2018-10-12T00:55:00.000Z,,0.0,0.0
2018-10-12T01:00:00.000Z,,0.0,0.0
2018-10-12T01:05:00.000Z,,,0.0
2018-10-12T01:10:00.000Z,,,0.0
2018-10-12T01:15:00.000Z,,,0.0
2018-10-12T01:20:00.000Z,,,0.0
2018-10-12T01:25:00.000Z,,,0.0
2018-10-12T01:30:00.000Z,,,0.0
2018-10-12T01:35:00.000Z,,,0.0
2018-10-12T01:40:00.000Z,,,0.0
2018-10-12T01:45:00.000Z,,,0.0
2018-10-12T01:50:00.000Z,,,0.0
2018-10-12T01:55:00.000Z,,,0.0
2018-10-12T02:00:00.000Z,,,0.0
2018-10-12T02:05:00.000Z,,,0.0
2018-10-12T02:10:00.000Z,,,0.0
2018-10-12T02:15:00.000Z,,,0.0
2018-10-12T02:20:00.000Z,,,0.0
2018-10-12T02:25:00.000Z,,,0.0
2018-10-12T02:30:00.000Z,,,0.0
2018-10-12T02:35:00.000Z,,,0.0
2018-10-12T02:40:00.000Z,,,0.0
2018-10-12T02:45:00.000Z,,,0.0
2018-10-12T02:50:00.000Z,,,0.0
2018-10-12T02:55:00.000Z,,,0.0
2018-10-12T03:00:00.000Z,,,0.0
2018-10-12T03:05:00.000Z,,,0.0
2018-10-12T03:10:00.000Z,,,0.0
2018-10-12T03:15:00.000Z,,,0.0
2018-10-12T03:20:00.000Z,,,0.0
2018-10-12T03:25:00.000Z,,,0.0
2018-10-12T03:30:00.000Z,,,0.0
2018-10-12T03:35:00.000Z,,,0.0
2018-10-12T03:40:00.000Z,,,0.0
2018-10-12T03:45:00.000Z,,,0.0
2018-10-12T03:50:00.000Z,,,0.0
2018-10-12T03:55:00.000Z,,,0.0
2018-10-12T04:00:00.000Z,,,0.0
2018-10-12T04:05:00.000Z,,,0.0
2018-10-12T04:10:00.000Z,,,0.0
2018-10-12T04:15:00.000Z,,,0.0
2018-10-12T04:20:00.000Z,,,0.0
2018-10-12T04:25:00.000Z,,,0.0
2018-10-12T04:30:00.000Z,,,0.0
2018-10-12T04:35:00.000Z,,,0.0
2018-10-12T04:40:00.000Z,,,0.0
2018-10-12T04:45:00.000Z,,,0.0
2018-10-12T04:50:00.000Z,,,0.0
2018-10-12T04:55:00.000Z,,,0.0
2018-10-12T05:00:00.000Z,,,0.0
2018-10-12T05:05:00.000Z,,,0.0
2018-10-12T05:10:00.000Z,,,0.0
2018-10-12T05:15:00.000Z,,,0.0
2018-10-12T05:20:00.000Z,,,0.0
2018-10-12T05:25:00.000Z,,,0.0
2018-10-12T05:30:00.000Z,,,0.0
2018-10-12T05:35:00.000Z,,,0.0
2018-10-12T05:40:00.000Z,,,0.0
2018-10-12T05:45:00.000Z,,,0.0
2018-10-12T05:50:00.000Z,,,0.0
2018-10-12T05:55:00.000Z,,,0.0
2018-10-12T06:00:00.000Z,,,0.0
2018-10-12T06:05:00.000Z,,,0.0
2018-10-12T06:10:00.000Z,,,0.0
2018-10-12T06:15:00.000Z,,,0.0
2018-10-12T06:20:00.000Z,,,0.0
2018-10-12T06:25:00.000Z,,,0.0
2018-10-12T06:30:00.000Z,,,0.0
2018-10-12T06:35:00.000Z,,,0.0
2018-10-12T06:40:00.000Z,,,0.0
2018-10-12T06:45:00.000Z,,,0.0
2018-10-12T06:50:00.000Z,,,0.0
2018-10-12T06:55:00.000Z,,,0.0
2018-10-12T07:00:00.000Z,,,0.0
2018-10-12T07:05:00.000Z,,,0.0
2018-10-12T07:10:00.000Z,,,0.0
2018-10-12T07:15:00.000Z,,,0.0
2018-10-12T07:20:00.000Z,,,0.0
2018-10-12T07:25:00.000Z,,,0.0
2018-10-12T07:30:00.000Z,,,0.0
2018-10-12T07:35:00.000Z,,,0.0
2018-10-12T07:40:00.000Z,,,0.0
2018-10-12T07:45:00.000Z,,,0.0
2018-10-12T07:50:00.000Z,,,0.0
2018-10-12T07:55:00.000Z,,,0.0
2018-10-12T08:00:00.000Z,,,0.0
2018-10-12T08:05:00.000Z,,,0.0
2018-10-12T08:10:00.000Z,,,0.0
2018-10-12T08:15:00.000Z,,,0.0
2018-10-12T08:20:00.000Z,,,0.0
2018-10-12T08:25:00.000Z,,,0.0
2018-10-12T08:30:00.000Z,,,0.0
2018-10-12T08:35:00.000Z,,,0.0
2018-10-12T08:40:00.000Z,,,0.0
2018-10-12T08:45:00.000Z,,,0.0
2018-10-12T08:50:00.000Z,,,0.0
2018-10-12T08:55:00.000Z,,,0.0
2018-10-12T09:00:00.000Z,,,0.0
2018-10-12T09:05:00.000Z,,,0.0
2018-10-12T09:10:00.000Z,,,0.0
2018-10-12T09:15:00.000Z,,,0.0
2018-10-12T09:20:00.000Z,,,0.0
2018-10-12T09:25:00.000Z,,,0.0
2018-10-12T09:30:00.000Z,,,0.0
2018-10-12T09:35:00.000Z,,,0.0
2018-10-12T09:40:00.000Z,,,0.0
2018-10-12T09:45:00.000Z,,,0.0
2018-10-12T09:50:00.000Z,,,0.0
2018-10-12T09:55:00.000Z,,,0.0
2018-10-12T10:00:00.000Z,,,0.0
2018-10-12T10:05:00.000Z,,,0.0
2018-10-12T10:10:00.000Z,,,0.0
2018-10-12T10:15:00.000Z,,,0.0
2018-10-12T10:20:00.000Z,,,0.0
2018-10-12T10:25:00.000Z,,,0.0
2018-10-12T10:30:00.000Z,,,0.0
2018-10-12T10:35:00.000Z,,,0.0
2018-10-12T10:40:00.000Z,,,0.0
2018-10-12T10:45:00.000Z,,,0.0
2018-10-12T10:50:00.000Z,,,0.0
2018-10-12T10:55:00.000Z,,,0.0
2018-10-12T11:00:00.000Z,,,0.0
2018-10-12T11:05:00.000Z,,,0.0
2018-10-12T11:10:00.000Z,,,0.0
2018-10-12T11:15:00.000Z,,,0.0
2018-10-12T11:20:00.000Z,,,0.0
2018-10-12T11:25:00.000Z,,,0.0
2018-10-12T11:30:00.000Z,,,0.0
2018-10-12T11:35:00.000Z,,,0.0
2018-10-12T11:40:00.000Z,,,0.0
2018-10-12T11:45:00.000Z,,,0.0
2018-10-12T11:50:00.000Z,,,0.0
2018-10-12T11:55:00.000Z,,,0.0
2018-10-12T12:00:00.000Z,,,0.0
2018-10-12T12:05:00.000Z,,,0.0
2018-10-12T12:10:00.000Z,,,0.0
2018-10-12T12:15:00.000Z,,,0.0
2018-10-12T12:20:00.000Z,,,0.0
2018-10-12T12:25:00.000Z,,,0.0
2018-10-12T12:30:00.000Z,,,0.0
2018-10-12T12:35:00.000Z,,,0.0
2018-10-12T12:40:00.000Z,,,0.0
2018-10-12T12:45:00.000Z,,,0.0
2018-10-12T12:50:00.000Z,,,0.0
2018-10-12T12:55:00.000Z,,,0.0
2018-10-12T13:00:00.000Z,,,0.0
2018-10-12T13:05:00.000Z,,,0.0
2018-10-12T13:10:00.000Z,,,0.0
2018-10-12T13:15:00.000Z,,,0.0
2018-10-12T13:20:00.000Z,,,0.006
2018-10-12T13:25:00.000Z,,,0.022
2018-10-12T13:30:00.000Z,,,0.064
2018-10-12T13:35:00.000Z,0.027,,0.121
2018-10-12T13:40:00.000Z,0.102,,0.178
2018-10-12T13:45:00.000Z,0.117,0.069,0.233
2018-10-12T13:50:00.000Z,0.21,0.143,0.287
2018-10-12T13:55:00.000Z,0.117,0.182,0.339
2018-10-12T14:00:00.000Z,0.198,0.207,0.39
2018-10-12T14:05:00.000Z,0.371,0.218,0.439
2018-10-12T14:10:00.000Z,0.372,0.261,0.488
2018-10-12T14:15:00.000Z,0.463,0.307,0.533
2018-10-12T14:20:00.000Z,0.551,0.351,0.577
2018-10-12T14:25:00.000Z,0.396,0.399,0.621
2018-10-12T14:30:00.000Z,0.29,0.442,0.665
2018-10-12T14:35:00.000Z,0.257,0.457,0.708
2018-10-12T14:40:00.000Z,0.271,0.468,0.751
2018-10-12T14:45:00.000Z,0.241,0.498,0.793
2018-10-12T14:50:00.000Z,0.268,0.5,0.834
2018-10-12T14:55:00.000Z,0.312,0.503,0.875
2018-10-12T15:00:00.000Z,0.479,0.511,0.915
2018-10-12T15:05:00.000Z,0.546,0.538,0.954
2018-10-12T15:10:00.000Z,0.704,0.549,0.993
2018-10-12T15:15:00.000Z,0.931,0.558,1.031
2018-10-12T15:20:00.000Z,0.973,0.568,1.069
2018-10-12T15:25:00.000Z,0.878,0.592,1.105
2018-10-12T15:30:00.000Z,0.858,0.614,1.142
2018-10-12T15:35:00.000Z,0.82,0.667,1.177
2018-10-12T15:40:00.000Z,1.027,0.711,1.211
2018-10-12T15:45:00.000Z,1.268,0.764,1.245
2018-10-12T15:50:00.000Z,1.24,0.858,1.278
2018-10-12T15:55:00.000Z,0.803,0.954,1.311
2018-10-12T16:00:00.000Z,0.733,1.032,1.342
2018-10-12T16:05:00.000Z,0.99,1.073,1.373
2018-10-12T16:10:00.000Z,1.03,1.091,1.403
2018-10-12T16:15:00.000Z,1.001,1.129,1.432
2018-10-12T16:20:00.000Z,1.111,1.154,1.461
2018-10-12T16:25:00.000Z,1.064,1.144,1.488
2018-10-12T16:30:00.000Z,1.239,1.15,1.515
2018-10-12T16:35:00.000Z,1.289,1.155,1.541
2018-10-12T16:40:00.000Z,1.044,1.206,1.566
2018-10-12T16:45:00.000Z,1.007,1.226,1.59
2018-10-12T16:50:00.000Z,1.02,1.196,1.613
2018-10-12T16:55:00.000Z,1.115,1.164,1.635
2018-10-12T17:00:00.000Z,1.322,1.155,1.657
2018-10-12T17:05:00.000Z,1.181,1.192,1.678
2018-10-12T17:10:00.000Z,0.835,1.246,1.697
2018-10-12T17:15:00.000Z,0.998,1.222,1.716
2018-10-12T17:20:00.000Z,1.177,1.204,1.734
2018-10-12T17:25:00.000Z,1.285,1.21,1.751
2018-10-12T17:30:00.000Z,1.513,1.207,1.767
2018-10-12T17:35:00.000Z,1.43,1.237,1.782
2018-10-12T17:40:00.000Z,1.633,1.233,1.796
2018-10-12T17:45:00.000Z,1.678,1.264,1.809
2018-10-12T17:50:00.000Z,1.289,1.316,1.822
2018-10-12T17:55:00.000Z,1.155,1.353,1.833
2018-10-12T18:00:00.000Z,1.355,1.362,1.844
2018-10-12T18:05:00.000Z,1.379,1.363,1.853
2018-10-12T18:10:00.000Z,1.144,1.356,1.862
2018-10-12T18:15:00.000Z,1.282,1.382,1.869
2018-10-12T18:20:00.000Z,1.391,1.404,1.876
2018-10-12T18:25:00.000Z,1.427,1.421,1.882
2018-10-12T18:30:00.000Z,1.285,1.435,1.886
2018-10-12T18:35:00.000Z,1.76,1.424,1.89
2018-10-12T18:40:00.000Z,1.471,1.42,1.893
2018-10-12T18:45:00.000Z,1.327,1.43,1.895
2018-10-12T18:50:00.000Z,1.408,1.391,1.896
2018-10-12T18:55:00.000Z,1.748,1.372,1.896
2018-10-12T19:00:00.000Z,1.427,1.401,1.895
2018-10-12T19:05:00.000Z,1.671,1.428,1.893
2018-10-12T19:10:00.000Z,1.593,1.433,1.89
2018-10-12T19:15:00.000Z,1.597,1.464,1.886
2018-10-12T19:20:00.000Z,1.597,1.488,1.882
2018-10-12T19:25:00.000Z,1.211,1.51,1.876
2018-10-12T19:30:00.000Z,1.244,1.499,1.869
2018-10-12T19:35:00.000Z,1.395,1.483,1.862
2018-10-12T19:40:00.000Z,1.358,1.466,1.853
2018-10-12T19:45:00.000Z,0.702,1.433,1.844
2018-10-12T19:50:00.000Z,0.745,1.398,1.833
2018-10-12T19:55:00.000Z,0.741,1.347,1.822
2018-10-12T20:00:00.000Z,1.038,1.269,1.81
2018-10-12T20:05:00.000Z,1.174,1.196,1.796
2018-10-12T20:10:00.000Z,0.907,1.171,1.782
2018-10-12T20:15:00.000Z,0.881,1.114,1.767
2018-10-12T20:20:00.000Z,0.798,1.062,1.751
2018-10-12T20:25:00.000Z,0.762,0.989,1.734
2018-10-12T20:30:00.000Z,0.808,0.94,1.716
2018-10-12T20:35:00.000Z,0.798,0.898,1.697
2018-10-12T20:40:00.000Z,0.835,0.855,1.678
2018-10-12T20:45:00.000Z,0.78,0.809,1.657
2018-10-12T20:50:00.000Z,0.763,0.793,1.636
2018-10-12T20:55:00.000Z,0.665,0.79,1.613
2018-10-12T21:00:00.000Z,0.594,0.785,1.59
2018-10-12T21:05:00.000Z,0.584,0.765,1.566
2018-10-12T21:10:00.000Z,0.649,0.716,1.541
2018-10-12T21:15:00.000Z,0.691,0.679,1.515
2018-10-12T21:20:00.000Z,0.695,0.661,1.489
2018-10-12T21:25:00.000Z,0.696,0.646,1.461
2018-10-12T21:30:00.000Z,0.693,0.637,1.433
2018-10-12T21:35:00.000Z,0.62,0.628,1.403
2018-10-12T21:40:00.000Z,0.5,0.616,1.373
2018-10-12T21:45:00.000Z,0.408,0.592,1.343
2018-10-12T21:50:00.000Z,0.424,0.559,1.311
2018-10-12T21:55:00.000Z,0.384,0.529,1.279
2018-10-12T22:00:00.000Z,0.366,0.502,1.246
2018-10-12T22:05:00.000Z,0.388,0.479,1.212
2018-10-12T22:10:00.000Z,0.453,0.459,1.177
2018-10-12T22:15:00.000Z,0.457,0.44,1.142
2018-10-12T22:20:00.000Z,0.366,0.425,1.106
2018-10-12T22:25:00.000Z,0.383,0.4,1.069
2018-10-12T22:30:00.000Z,0.397,0.375,1.032
2018-10-12T22:35:00.000Z,0.332,0.353,0.993
2018-10-12T22:40:00.000Z,0.332,0.33,0.955
2018-10-12T22:45:00.000Z,0.437,0.31,0.915
2018-10-12T22:50:00.000Z,0.447,0.301,0.875
2018-10-12T22:55:00.000Z,0.267,0.306,0.834
2018-10-12T23:00:00.000Z,0.245,0.294,0.793
2018-10-12T23:05:00.000Z,0.236,0.28,0.751
2018-10-12T23:10:00.000Z,0.305,0.264,0.708
2018-10-12T23:15:00.000Z,0.315,0.248,0.665
2018-10-12T23:20:00.000Z,0.225,0.236,0.621
2018-10-12T23:25:00.000Z,0.166,0.221,0.577
2018-10-12T23:30:00.000Z,0.132,0.205,0.533
2018-10-12T23:35:00.000Z,0.12,0.182,0.487
2018-10-12T23:40:00.000Z,0.107,0.16,0.439
2018-10-12T23:45:00.000Z,0.095,0.139,0.389
2018-10-12T23:50:00.000Z,0.067,0.117,0.338
2018-10-12T23:55:00.000Z,0.046,0.09,0.285
2018-10-13T00:00:00.000Z,0.036,0.069,0.231
2018-10-13T00:05:00.000Z,0.03,0.05,0.176
2018-10-13T00:10:00.000Z,0.025,0.033,0.119
2018-10-13T00:15:00.000Z,,0.016,0.06
2018-10-13T00:20:00.000Z,,0.006,0.021
2018-10-13T00:25:00.000Z,,0.001,0.006
2018-10-13T00:30:00.000Z,,0.0,0.0
2018-10-13T00:35:00.000Z,,0.0,0.0
2018-10-13T00:40:00.000Z,,0.0,0.0
2018-10-13T00:45:00.000Z,,0.0,0.0
2018-10-13T00:50:00.000Z,,0.0,0.0
2018-10-13T00:55:00.000Z,,0.0,0.0
2018-10-13T01:00:00.000Z,,0.0,0.0
2018-10-13T01:05:00.000Z,,0.0,0.0
2018-10-13T01:10:00.000Z,,0.0,0.0
2018-10-13T01:15:00.000Z,,0.0,0.0
2018-10-13T01:20:00.000Z,,0.0,0.0
2018-10-13T01:25:00.000Z,,0.0,0.0
2018-10-13T01:30:00.000Z,,0.0,0.0
2018-10-13T01:35:00.000Z,,0.0,0.0
2018-10-13T01:40:00.000Z,,0.0,0.0
2018-10-13T01:45:00.000Z,,0.0,0.0
2018-10-13T01:50:00.000Z,,0.0,0.0
